Register Value,Player Name, Salary in $ ,Season Start,Season End,Team,Full Team Name
8749,Solomon Jones," $160,119.00 ",2011,2012,NOH,New Orleans Pelicans
7436,Sonny Weems," $442,114.00 ",2008,2009,DEN,Denver Nuggets
7896,Sonny Weems," $736,420.00 ",2009,2010,TOR,Toronto Raptors 
8304,Sonny Weems," $854,389.00 ",2010,2011,TOR,Toronto Raptors 
10644,Sonny Weems," $2,800,000.00 ",2015,2016,PHI,Philadelphia 76ers
4064,Soumaila Samake," $316,969.00 ",2000,2001,NJN,Brooklyn Nets
4509,Soumaila Samake," $465,850.00 ",2001,2002,CHI,Chicago Bulls
4954,Soumaila Samake," $124,984.00 ",2002,2003,LAL,Los Angeles Lakers
4510,Speedy Claxton," $1,006,200.00 ",2001,2002,PHI,Philadelphia 76ers
4955,Speedy Claxton," $1,076,400.00 ",2002,2003,SAS,San Antonio Spurs
5364,Speedy Claxton," $3,000,000.00 ",2003,2004,GSW,Golden State Warriors
5778,Speedy Claxton," $3,300,000.00 ",2004,2005,GSW,Golden State Warriors
6230,Speedy Claxton," $3,600,000.00 ",2005,2006,NOH,New Orleans Pelicans
6613,Speedy Claxton," $6,854,546.00 ",2006,2007,ATL,Atlanta Hawks
7020,Speedy Claxton," $6,306,182.00 ",2007,2008,ATL,Atlanta Hawks
7437,Speedy Claxton," $5,757,818.00 ",2008,2009,ATL,Atlanta Hawks
7897,Speedy Claxton," $5,209,454.00 ",2009,2010,GSW,Golden State Warriors
10090,Spencer Dinwiddie," $700,000.00 ",2014,2015,DET,Detroit Pistons
10645,Spencer Dinwiddie," $845,059.00 ",2015,2016,DET,Detroit Pistons
11250,Spencer Dinwiddie," $726,672.00 ",2016,2017,NJN,Brooklyn Nets
11767,Spencer Dinwiddie," $1,524,305.00 ",2017,2018,NJN,Brooklyn Nets
7438,Spencer Hawes," $2,180,760.00 ",2008,2009,SAC,Sacramento Kings
7898,Spencer Hawes," $2,332,800.00 ",2009,2010,SAC,Sacramento Kings
8305,Spencer Hawes," $2,974,320.00 ",2010,2011,PHI,Philadelphia 76ers
8750,Spencer Hawes," $4,051,024.00 ",2011,2012,PHI,Philadelphia 76ers
9181,Spencer Hawes," $8,500,000.00 ",2012,2013,PHI,Philadelphia 76ers
9576,Spencer Hawes," $6,500,000.00 ",2013,2014,PHI,Philadelphia 76ers
10091,Spencer Hawes," $5,305,000.00 ",2014,2015,LAC,Los Angeles Clippers
10646,Spencer Hawes," $5,543,725.00 ",2015,2016,CHA,Charlotte Hornets
11251,Spencer Hawes," $6,348,759.00 ",2016,2017,MIL,Milwaukee Bucks
11768,Spencer Hawes," $6,021,175.00 ",2017,2018,MIL,Milwaukee Bucks
305,Spud Webb," $510,000.00 ",1990,1991,ATL,Atlanta Hawks
672,Spud Webb," $560,000.00 ",1991,1992,SAC,Sacramento Kings
1048,Spud Webb," $1,317,000.00 ",1992,1993,SAC,Sacramento Kings
1443,Spud Webb," $1,567,000.00 ",1993,1994,SAC,Sacramento Kings
1779,Spud Webb," $2,071,600.00 ",1994,1995,SAC,Sacramento Kings
2161,Spud Webb," $1,800,000.00 ",1995,1996,ATL,Atlanta Hawks
673,Stacey Augmon," $875,000.00 ",1991,1992,ATL,Atlanta Hawks
1049,Stacey Augmon," $1,138,000.00 ",1992,1993,ATL,Atlanta Hawks
1444,Stacey Augmon," $1,400,000.00 ",1993,1994,ATL,Atlanta Hawks
1780,Stacey Augmon," $1,662,500.00 ",1994,1995,ATL,Atlanta Hawks
2162,Stacey Augmon," $2,160,000.00 ",1995,1996,ATL,Atlanta Hawks
2548,Stacey Augmon," $2,480,000.00 ",1996,1997,DET,Detroit Pistons
2921,Stacey Augmon," $2,800,000.00 ",1997,1998,POR,Portland Trail Blazers
3651,Stacey Augmon," $3,450,000.00 ",1999,2000,HOU,Houston Rockets
4065,Stacey Augmon," $923,500.00 ",2000,2001,POR,Portland Trail Blazers
4511,Stacey Augmon," $2,400,000.00 ",2001,2002,CHA,Charlotte Hornets
4956,Stacey Augmon," $2,400,000.00 ",2002,2003,NOH,New Orleans Pelicans
5365,Stacey Augmon," $2,400,000.00 ",2003,2004,NOH,New Orleans Pelicans
5779,Stacey Augmon," $1,100,000.00 ",2004,2005,ORL,Orlando Magic
6231,Stacey Augmon," $1,138,500.00 ",2005,2006,ORL,Orlando Magic
306,Stacey King," $1,000,000.00 ",1990,1991,CHI,Chicago Bulls
674,Stacey King," $1,100,000.00 ",1991,1992,CHI,Chicago Bulls
1050,Stacey King," $1,400,000.00 ",1992,1993,CHI,Chicago Bulls
1445,Stacey King," $1,600,000.00 ",1993,1994,CHI,Chicago Bulls
2163,Stacey King," $600,000.00 ",1995,1996,MIA,Miami Heat
2922,Stacey King," $100,000.00 ",1997,1998,SAC,Sacramento Kings
1051,Stan Kimbrough," $133,000.00 ",1992,1993,SAC,Sacramento Kings
4066,Stanislav Medvedenko," $316,969.00 ",2000,2001,LAL,Los Angeles Lakers
4512,Stanislav Medvedenko," $465,850.00 ",2001,2002,LAL,Los Angeles Lakers
4957,Stanislav Medvedenko," $1,400,000.00 ",2002,2003,LAL,Los Angeles Lakers
5366,Stanislav Medvedenko," $1,540,000.00 ",2003,2004,LAL,Los Angeles Lakers
5780,Stanislav Medvedenko," $3,000,000.00 ",2004,2005,LAL,Los Angeles Lakers
6232,Stanislav Medvedenko," $3,000,000.00 ",2005,2006,LAL,Los Angeles Lakers
6614,Stanislav Medvedenko," $625,132.00 ",2006,2007,ATL,Atlanta Hawks
10647,Stanley Johnson," $2,841,960.00 ",2015,2016,DET,Detroit Pistons
11252,Stanley Johnson," $2,969,880.00 ",2016,2017,DET,Detroit Pistons
11769,Stanley Johnson," $3,097,800.00 ",2017,2018,DET,Detroit Pistons
675,Stanley Roberts," $550,000.00 ",1991,1992,ORL,Orlando Magic
1052,Stanley Roberts," $1,900,000.00 ",1992,1993,LAC,Los Angeles Clippers
1446,Stanley Roberts," $2,841,000.00 ",1993,1994,LAC,Los Angeles Clippers
1781,Stanley Roberts," $3,496,000.00 ",1994,1995,LAC,Los Angeles Clippers
2164,Stanley Roberts," $3,000,000.00 ",1995,1996,LAC,Los Angeles Clippers
2549,Stanley Roberts," $3,250,000.00 ",1996,1997,LAC,Los Angeles Clippers
2923,Stanley Roberts," $3,750,000.00 ",1997,1998,MIN,Minnesota Timberwolves
3652,Stanley Roberts," $102,824.00 ",1999,2000,PHI,Philadelphia 76ers
11253,Stefan Jankovic," $100,000.00 ",2016,2017,MIA,Miami Heat
2165,Stefano Rusconi," $415,000.00 ",1995,1996,PHO,Phoenix Suns
7021,Stephane Lasme," $48,056.00 ",2007,2008,GSW,Golden State Warriors
7899,Stephen Curry," $2,710,560.00 ",2009,2010,GSW,Golden State Warriors
8306,Stephen Curry," $2,913,840.00 ",2010,2011,GSW,Golden State Warriors
8751,Stephen Curry," $3,117,120.00 ",2011,2012,GSW,Golden State Warriors
9182,Stephen Curry," $3,958,742.00 ",2012,2013,GSW,Golden State Warriors
9577,Stephen Curry," $9,887,642.00 ",2013,2014,GSW,Golden State Warriors
10092,Stephen Curry," $10,629,213.00 ",2014,2015,GSW,Golden State Warriors
10648,Stephen Curry," $11,370,786.00 ",2015,2016,GSW,Golden State Warriors
11254,Stephen Curry," $12,112,359.00 ",2016,2017,GSW,Golden State Warriors
11770,Stephen Curry," $34,682,550.00 ",2017,2018,GSW,Golden State Warriors
6233,Stephen Graham," $48,630.00 ",2005,2006,HOU,Houston Rockets
6615,Stephen Graham," $259,204.00 ",2006,2007,POR,Portland Trail Blazers
7022,Stephen Graham," $770,610.00 ",2007,2008,IND,Indiana Pacers
7439,Stephen Graham," $826,269.00 ",2008,2009,IND,Indiana Pacers
8307,Stephen Graham," $992,680.00 ",2010,2011,NJN,Brooklyn Nets
1053,Stephen Howard," $140,000.00 ",1992,1993,UTA,Utah Jazz
2550,Stephen Howard," $181,100.00 ",1996,1997,SAS,San Antonio Spurs
2924,Stephen Howard," $272,250.00 ",1997,1998,OKC,Oklahoma City Thunder
4067,Stephen Jackson," $316,969.00 ",2000,2001,NJN,Brooklyn Nets
4513,Stephen Jackson," $590,850.00 ",2001,2002,SAS,San Antonio Spurs
4958,Stephen Jackson," $699,935.00 ",2002,2003,SAS,San Antonio Spurs
5367,Stephen Jackson," $1,000,000.00 ",2003,2004,ATL,Atlanta Hawks
5781,Stephen Jackson," $5,100,000.00 ",2004,2005,IND,Indiana Pacers
6234,Stephen Jackson," $5,610,000.00 ",2005,2006,IND,Indiana Pacers
6616,Stephen Jackson," $6,120,000.00 ",2006,2007,GSW,Golden State Warriors
7023,Stephen Jackson," $6,630,000.00 ",2007,2008,GSW,Golden State Warriors
8752,Stephen Jackson," $9,256,500.00 ",2011,2012,MIL,Milwaukee Bucks
9183,Stephen Jackson," $10,059,750.00 ",2012,2013,SAS,San Antonio Spurs
11255,Stephen Zimmerman," $950,000.00 ",2016,2017,ORL,Orlando Magic
11771,Stephen Zimmerman," $1,312,611.00 ",2017,2018,LAL,Los Angeles Lakers
2925,Stephon Marbury," $2,266,320.00 ",1997,1998,MIN,Minnesota Timberwolves
3307,Stephon Marbury," $2,562,000.00 ",1998,1999,NJN,Brooklyn Nets
3653,Stephon Marbury," $9,000,000.00 ",1999,2000,NJN,Brooklyn Nets
4068,Stephon Marbury," $10,130,000.00 ",2000,2001,NJN,Brooklyn Nets
4514,Stephon Marbury," $11,250,000.00 ",2001,2002,PHO,Phoenix Suns
4959,Stephon Marbury," $12,375,000.00 ",2002,2003,PHO,Phoenix Suns
5368,Stephon Marbury," $13,500,000.00 ",2003,2004,PHO,Phoenix Suns
5782,Stephon Marbury," $14,625,000.00 ",2004,2005,NYK,New York Knicks
6235,Stephon Marbury," $16,453,125.00 ",2005,2006,NYK,New York Knicks
7024,Stephon Marbury," $19,012,500.00 ",2007,2008,NYK,New York Knicks
7440,Stephon Marbury," $20,840,625.00 ",2008,2009,NYK,New York Knicks
11772,Sterling Brown," $815,615.00 ",2017,2018,MIL,Milwaukee Bucks
307,Steve Alford," $250,000.00 ",1990,1991,DAL,Dallas Mavericks
1054,Steve Bardo," $150,000.00 ",1992,1993,DAL,Dallas Mavericks
5369,Steve Blake," $366,931.00 ",2003,2004,WAS,Washington Wizards
5783,Steve Blake," $620,046.00 ",2004,2005,WAS,Washington Wizards
6236,Steve Blake," $1,000,000.00 ",2005,2006,POR,Portland Trail Blazers
7025,Steve Blake," $4,250,000.00 ",2007,2008,POR,Portland Trail Blazers
7441,Steve Blake," $4,250,000.00 ",2008,2009,POR,Portland Trail Blazers
7900,Steve Blake," $4,930,000.00 ",2009,2010,LAC,Los Angeles Clippers
8308,Steve Blake," $4,000,000.00 ",2010,2011,LAL,Los Angeles Lakers
8753,Steve Blake," $4,000,000.00 ",2011,2012,LAL,Los Angeles Lakers
9184,Steve Blake," $4,000,000.00 ",2012,2013,LAL,Los Angeles Lakers
9578,Steve Blake," $4,000,000.00 ",2013,2014,LAL,Los Angeles Lakers
10093,Steve Blake," $2,077,000.00 ",2014,2015,POR,Portland Trail Blazers
10649,Steve Blake," $2,170,465.00 ",2015,2016,DET,Detroit Pistons
308,Steve Colter," $300,000.00 ",1990,1991,SAC,Sacramento Kings
1782,Steve Colter," $150,000.00 ",1994,1995,CLE,Cleveland Caveliers
3654,Steve Francis," $3,020,520.00 ",1999,2000,HOU,Houston Rockets
4069,Steve Francis," $3,246,960.00 ",2000,2001,HOU,Houston Rockets
4515,Steve Francis," $3,473,520.00 ",2001,2002,HOU,Houston Rockets
5370,Steve Francis," $10,960,000.00 ",2003,2004,HOU,Houston Rockets
5784,Steve Francis," $12,330,000.00 ",2004,2005,ORL,Orlando Magic
6237,Steve Francis," $13,700,000.00 ",2005,2006,ORL,Orlando Magic
7026,Steve Francis," $15,070,000.00 ",2007,2008,POR,Portland Trail Blazers
7442,Steve Francis," $17,180,000.00 ",2008,2009,POR,Portland Trail Blazers
7443,Steve Francis," $2,636,550.00 ",2008,2009,MEM,Memphis Grizzlies
3655,Steve Goodrich," $4,529.00 ",1999,2000,PHI,Philadelphia 76ers
4516,Steve Goodrich," $465,850.00 ",2001,2002,NJN,Brooklyn Nets
2551,Steve Hamer," $220,000.00 ",1996,1997,BOS,Boston Celtic
309,Steve Henson," $120,000.00 ",1990,1991,MIL,Milwaukee Bucks
676,Steve Henson," $350,000.00 ",1991,1992,MIL,Milwaukee Bucks
1447,Steve Henson," $250,000.00 ",1993,1994,ATL,Atlanta Hawks
2926,Steve Henson," $272,250.00 ",1997,1998,NJN,Brooklyn Nets
310,Steve Kerr," $548,000.00 ",1990,1991,CLE,Cleveland Caveliers
677,Steve Kerr," $553,000.00 ",1991,1992,CLE,Cleveland Caveliers
1055,Steve Kerr," $550,000.00 ",1992,1993,ORL,Orlando Magic
1448,Steve Kerr," $150,000.00 ",1993,1994,CHI,Chicago Bulls
2166,Steve Kerr," $800,000.00 ",1995,1996,CHI,Chicago Bulls
2552,Steve Kerr," $750,000.00 ",1996,1997,CHI,Chicago Bulls
2927,Steve Kerr," $750,000.00 ",1997,1998,CHI,Chicago Bulls
3656,Steve Kerr," $1,968,750.00 ",1999,2000,SAS,San Antonio Spurs
4517,Steve Kerr," $2,406,250.00 ",2001,2002,POR,Portland Trail Blazers
4960,Steve Kerr," $2,625,000.00 ",2002,2003,SAS,San Antonio Spurs
2553,Steve Nash," $916,000.00 ",1996,1997,PHO,Phoenix Suns
2928,Steve Nash," $1,053,360.00 ",1997,1998,PHO,Phoenix Suns
3308,Steve Nash," $1,190,760.00 ",1998,1999,DAL,Dallas Mavericks
3657,Steve Nash," $5,500,000.00 ",1999,2000,DAL,Dallas Mavericks
4070,Steve Nash," $5,500,000.00 ",2000,2001,DAL,Dallas Mavericks
4518,Steve Nash," $5,750,000.00 ",2001,2002,DAL,Dallas Mavericks
4961,Steve Nash," $5,750,000.00 ",2002,2003,DAL,Dallas Mavericks
5785,Steve Nash," $8,750,000.00 ",2004,2005,PHO,Phoenix Suns
6617,Steve Nash," $10,500,000.00 ",2006,2007,PHO,Phoenix Suns
7027,Steve Nash," $11,375,000.00 ",2007,2008,PHO,Phoenix Suns
7444,Steve Nash," $12,250,000.00 ",2008,2009,PHO,Phoenix Suns
7901,Steve Nash," $13,125,000.00 ",2009,2010,PHO,Phoenix Suns
8754,Steve Nash," $11,689,062.00 ",2011,2012,PHO,Phoenix Suns
9185,Steve Nash," $8,900,000.00 ",2012,2013,LAL,Los Angeles Lakers
9579,Steve Nash," $9,300,500.00 ",2013,2014,LAL,Los Angeles Lakers
10094,Steve Nash," $9,701,000.00 ",2014,2015,LAL,Los Angeles Lakers
6618,Steve Novak," $600,000.00 ",2006,2007,HOU,Houston Rockets
7445,Steve Novak," $797,581.00 ",2008,2009,LAC,Los Angeles Clippers
7902,Steve Novak," $855,189.00 ",2009,2010,LAC,Los Angeles Clippers
8309,Steve Novak," $384,766.00 ",2010,2011,DAL,Dallas Mavericks
8310,Steve Novak," $350,179.00 ",2010,2011,SAS,San Antonio Spurs
8755,Steve Novak," $992,680.00 ",2011,2012,NYK,New York Knicks
9186,Steve Novak," $4,054,055.00 ",2012,2013,NYK,New York Knicks
9580,Steve Novak," $3,750,000.00 ",2013,2014,TOR,Toronto Raptors 
10095,Steve Novak," $3,445,946.00 ",2014,2015,OKC,Oklahoma City Thunder
10650,Steve Novak," $3,750,000.00 ",2015,2016,DEN,Denver Nuggets
10651,Steve Novak," $416,886.00 ",2015,2016,MIL,Milwaukee Bucks
11256,Steve Novak," $1,551,659.00 ",2016,2017,MIL,Milwaukee Bucks
311,Steve Scheffler," $200,000.00 ",1990,1991,CHA,Charlotte Hornets
1056,Steve Scheffler," $140,000.00 ",1992,1993,OKC,Oklahoma City Thunder
1449,Steve Scheffler," $170,000.00 ",1993,1994,OKC,Oklahoma City Thunder
1783,Steve Scheffler," $275,000.00 ",1994,1995,OKC,Oklahoma City Thunder
2167,Steve Scheffler," $250,000.00 ",1995,1996,OKC,Oklahoma City Thunder
2554,Steve Scheffler," $275,000.00 ",1996,1997,OKC,Oklahoma City Thunder
2929,Steve Scheffler," $330,000.00 ",1997,1998,DEN,Denver Nuggets
678,Steve Smith," $2,250,000.00 ",1991,1992,MIA,Miami Heat
1057,Steve Smith," $2,252,000.00 ",1992,1993,MIA,Miami Heat
1450,Steve Smith," $2,252,000.00 ",1993,1994,MIA,Miami Heat
1784,Steve Smith," $1,935,900.00 ",1994,1995,ATL,Atlanta Hawks
2168,Steve Smith," $2,568,000.00 ",1995,1996,ATL,Atlanta Hawks
2555,Steve Smith," $4,500,000.00 ",1996,1997,ATL,Atlanta Hawks
2930,Steve Smith," $5,400,000.00 ",1997,1998,ATL,Atlanta Hawks
3309,Steve Smith," $6,300,000.00 ",1998,1999,ATL,Atlanta Hawks
4071,Steve Smith," $8,100,000.00 ",2000,2001,POR,Portland Trail Blazers
4519,Steve Smith," $9,000,000.00 ",2001,2002,SAS,San Antonio Spurs
4962,Steve Smith," $9,900,000.00 ",2002,2003,SAS,San Antonio Spurs
5371,Steve Smith," $1,070,000.00 ",2003,2004,NOH,New Orleans Pelicans
9581,Steven Adams," $2,090,880.00 ",2013,2014,OKC,Oklahoma City Thunder
10096,Steven Adams," $2,184,960.00 ",2014,2015,OKC,Oklahoma City Thunder
10652,Steven Adams," $2,279,040.00 ",2015,2016,OKC,Oklahoma City Thunder
11257,Steven Adams," $3,140,517.00 ",2016,2017,OKC,Oklahoma City Thunder
11773,Steven Adams," $22,471,910.00 ",2017,2018,OKC,Oklahoma City Thunder
7446,Steven Hill," $148,238.00 ",2008,2009,OKC,Oklahoma City Thunder
4520,Steven Hunter," $1,244,880.00 ",2001,2002,ORL,Orlando Magic
4963,Steven Hunter," $1,338,240.00 ",2002,2003,ORL,Orlando Magic
5372,Steven Hunter," $1,431,600.00 ",2003,2004,ORL,Orlando Magic
5786,Steven Hunter," $1,000,000.00 ",2004,2005,CLE,Cleveland Caveliers
5787,Steven Hunter," $720,046.00 ",2004,2005,PHO,Phoenix Suns
6238,Steven Hunter," $2,800,000.00 ",2005,2006,PHI,Philadelphia 76ers
6619,Steven Hunter," $3,024,000.00 ",2006,2007,PHI,Philadelphia 76ers
7028,Steven Hunter," $3,248,000.00 ",2007,2008,DEN,Denver Nuggets
7447,Steven Hunter," $3,862,600.00 ",2008,2009,DEN,Denver Nuggets
7903,Steven Hunter," $3,696,000.00 ",2009,2010,MEM,Memphis Grizzlies
6620,Steven Smith," $161,061.00 ",2006,2007,PHI,Philadelphia 76ers
312,Stojko Vrankovic," $222,000.00 ",1990,1991,BOS,Boston Celtic
679,Stojko Vrankovic," $665,000.00 ",1991,1992,BOS,Boston Celtic
1058,Stojko Vrankovic," $831,000.00 ",1992,1993,BOS,Boston Celtic
1451,Stojko Vrankovic," $831,000.00 ",1993,1994,BOS,Boston Celtic
1785,Stojko Vrankovic," $831,000.00 ",1994,1995,BOS,Boston Celtic
2931,Stojko Vrankovic," $3,580,000.00 ",1997,1998,LAC,Los Angeles Clippers
3310,Stojko Vrankovic," $4,060,000.00 ",1998,1999,LAC,Los Angeles Clippers
4072,Stromile Swift," $3,164,280.00 ",2000,2001,MEM,Memphis Grizzlies
4521,Stromile Swift," $3,401,640.00 ",2001,2002,MEM,Memphis Grizzlies
4964,Stromile Swift," $3,639,000.00 ",2002,2003,MEM,Memphis Grizzlies
5373,Stromile Swift," $4,592,418.00 ",2003,2004,MEM,Memphis Grizzlies
5788,Stromile Swift," $5,993,105.00 ",2004,2005,MEM,Memphis Grizzlies
6239,Stromile Swift," $5,000,000.00 ",2005,2006,HOU,Houston Rockets
6621,Stromile Swift," $5,400,000.00 ",2006,2007,MEM,Memphis Grizzlies
7029,Stromile Swift," $5,800,000.00 ",2007,2008,NJN,Brooklyn Nets
7448,Stromile Swift," $6,200,000.00 ",2008,2009,NJN,Brooklyn Nets
680,Stuart Gray," $520,000.00 ",1991,1992,NYK,New York Knicks
7449,Sun Yue," $442,114.00 ",2008,2009,LAL,Los Angeles Lakers
7904,Sundiata Gaines," $269,169.00 ",2009,2010,UTA,Utah Jazz
8311,Sundiata Gaines," $237,626.00 ",2010,2011,MIN,Minnesota Timberwolves
8312,Sundiata Gaines," $89,670.00 ",2010,2011,TOR,Toronto Raptors 
8756,Sundiata Gaines," $854,389.00 ",2011,2012,NJN,Brooklyn Nets
5374,T.J. Ford," $2,002,680.00 ",2003,2004,MIL,Milwaukee Bucks
5789,T.J. Ford," $2,152,800.00 ",2004,2005,MIL,Milwaukee Bucks
6240,T.J. Ford," $2,303,040.00 ",2005,2006,MIL,Milwaukee Bucks
6622,T.J. Ford," $2,929,467.00 ",2006,2007,TOR,Toronto Raptors 
7030,T.J. Ford," $8,000,000.00 ",2007,2008,TOR,Toronto Raptors 
7450,T.J. Ford," $8,000,000.00 ",2008,2009,IND,Indiana Pacers
7905,T.J. Ford," $8,500,000.00 ",2009,2010,IND,Indiana Pacers
8313,T.J. Ford," $8,500,000.00 ",2010,2011,IND,Indiana Pacers
8757,T.J. Ford," $1,146,337.00 ",2011,2012,SAS,San Antonio Spurs
11774,T.J. Leaf," $2,028,360.00 ",2017,2018,IND,Indiana Pacers
10653,T.J. McConnell," $525,093.00 ",2015,2016,PHI,Philadelphia 76ers
11258,T.J. McConnell," $874,636.00 ",2016,2017,PHI,Philadelphia 76ers
11775,T.J. McConnell," $1,471,382.00 ",2017,2018,PHI,Philadelphia 76ers
10097,T.J. Warren," $1,953,120.00 ",2014,2015,PHO,Phoenix Suns
10654,T.J. Warren," $2,041,080.00 ",2015,2016,PHO,Phoenix Suns
11259,T.J. Warren," $2,128,920.00 ",2016,2017,PHO,Phoenix Suns
11776,T.J. Warren," $3,152,931.00 ",2017,2018,PHO,Phoenix Suns
7906,Taj Gibson," $1,039,800.00 ",2009,2010,CHI,Chicago Bulls
8314,Taj Gibson," $1,117,680.00 ",2010,2011,CHI,Chicago Bulls
8758,Taj Gibson," $1,195,680.00 ",2011,2012,CHI,Chicago Bulls
9187,Taj Gibson," $2,155,811.00 ",2012,2013,CHI,Chicago Bulls
9582,Taj Gibson," $7,550,000.00 ",2013,2014,CHI,Chicago Bulls
10655,Taj Gibson," $8,500,000.00 ",2015,2016,CHI,Chicago Bulls
11260,Taj Gibson," $8,950,000.00 ",2016,2017,OKC,Oklahoma City Thunder
11777,Taj Gibson," $14,000,000.00 ",2017,2018,MIN,Minnesota Timberwolves
4965,Tamar Slay," $349,458.00 ",2002,2003,NJN,Brooklyn Nets
5375,Tamar Slay," $563,679.00 ",2003,2004,NJN,Brooklyn Nets
4522,Tang Hamilton," $60,881.00 ",2001,2002,MIA,Miami Heat
6623,Tarence Kinsey," $412,718.00 ",2006,2007,MEM,Memphis Grizzlies
7031,Tarence Kinsey," $219,533.00 ",2007,2008,MEM,Memphis Grizzlies
7451,Tarence Kinsey," $797,581.00 ",2008,2009,CLE,Cleveland Caveliers
10098,Tarik Black," $507,336.00 ",2014,2015,LAL,Los Angeles Lakers
10656,Tarik Black," $845,059.00 ",2015,2016,LAL,Los Angeles Lakers
11261,Tarik Black," $6,191,000.00 ",2016,2017,LAL,Los Angeles Lakers
11778,Tarik Black," $3,290,000.00 ",2017,2018,HOU,Houston Rockets
2932,Tariq Abdul-Wahad," $1,226,880.00 ",1997,1998,SAC,Sacramento Kings
3311,Tariq Abdul-Wahad," $1,411,000.00 ",1998,1999,SAC,Sacramento Kings
3658,Tariq Abdul-Wahad," $1,594,920.00 ",1999,2000,DEN,Denver Nuggets
4073,Tariq Abdul-Wahad," $4,500,000.00 ",2000,2001,DEN,Denver Nuggets
4523,Tariq Abdul-Wahad," $5,062,500.00 ",2001,2002,DEN,Denver Nuggets
4966,Tariq Abdul-Wahad," $5,625,000.00 ",2002,2003,DAL,Dallas Mavericks
5790,Tariq Abdul-Wahad," $6,750,000.00 ",2004,2005,DAL,Dallas Mavericks
6241,Tariq Abdul-Wahad," $3,656,250.00 ",2005,2006,DAL,Dallas Mavericks
313,Tate George," $410,000.00 ",1990,1991,NJN,Brooklyn Nets
681,Tate George," $481,000.00 ",1991,1992,NJN,Brooklyn Nets
1059,Tate George," $551,000.00 ",1992,1993,NJN,Brooklyn Nets
1452,Tate George," $626,000.00 ",1993,1994,NJN,Brooklyn Nets
1786,Tate George," $5,260.00 ",1994,1995,PHI,Philadelphia 76ers
7032,Taurean Green," $427,163.00 ",2007,2008,DEN,Denver Nuggets
11262,Taurean Waller-Prince," $2,318,280.00 ",2016,2017,ATL,Atlanta Hawks
11779,Taurean Waller-Prince," $2,422,560.00 ",2017,2018,ATL,Atlanta Hawks
7907,Taylor Griffin," $457,588.00 ",2009,2010,PHO,Phoenix Suns
4967,Tayshaun Prince," $903,360.00 ",2002,2003,DET,Detroit Pistons
5376,Tayshaun Prince," $971,160.00 ",2003,2004,DET,Detroit Pistons
5791,Tayshaun Prince," $1,038,960.00 ",2004,2005,DET,Detroit Pistons
6242,Tayshaun Prince," $1,763,115.00 ",2005,2006,DET,Detroit Pistons
6624,Tayshaun Prince," $7,851,240.00 ",2006,2007,DET,Detroit Pistons
7033,Tayshaun Prince," $8,675,620.00 ",2007,2008,DET,Detroit Pistons
7452,Tayshaun Prince," $9,500,000.00 ",2008,2009,DET,Detroit Pistons
7908,Tayshaun Prince," $10,324,380.00 ",2009,2010,DET,Detroit Pistons
8759,Tayshaun Prince," $6,292,135.00 ",2011,2012,DET,Detroit Pistons
9188,Tayshaun Prince," $6,764,045.00 ",2012,2013,MEM,Memphis Grizzlies
9583,Tayshaun Prince," $7,235,955.00 ",2013,2014,MEM,Memphis Grizzlies
10099,Tayshaun Prince," $7,707,865.00 ",2014,2015,DET,Detroit Pistons
10657,Tayshaun Prince," $1,499,187.00 ",2015,2016,MIN,Minnesota Timberwolves
1453,Tellis Frank," $200,000.00 ",1993,1994,MIN,Minnesota Timberwolves
4524,Terence Morris," $420,000.00 ",2001,2002,HOU,Houston Rockets
6243,Terence Morris," $835,810.00 ",2005,2006,ORL,Orlando Magic
10658,Terran Petteway," $75,000.00 ",2015,2016,ATL,Atlanta Hawks
11780,Terrance Ferguson," $1,785,000.00 ",2017,2018,OKC,Oklahoma City Thunder
4074,Terrance Roberson," $316,969.00 ",2000,2001,CHA,Charlotte Hornets
8760,Terrel Harris," $473,604.00 ",2011,2012,MIA,Miami Heat
9189,Terrel Harris," $186,656.00 ",2012,2013,MIA,Miami Heat
682,Terrell Brandon," $525,000.00 ",1991,1992,CLE,Cleveland Caveliers
1060,Terrell Brandon," $682,000.00 ",1992,1993,CLE,Cleveland Caveliers
1454,Terrell Brandon," $840,000.00 ",1993,1994,CLE,Cleveland Caveliers
1787,Terrell Brandon," $997,000.00 ",1994,1995,CLE,Cleveland Caveliers
2169,Terrell Brandon," $1,155,000.00 ",1995,1996,CLE,Cleveland Caveliers
2556,Terrell Brandon," $1,312,000.00 ",1996,1997,CLE,Cleveland Caveliers
2933,Terrell Brandon," $1,469,440.00 ",1997,1998,MIL,Milwaukee Bucks
3312,Terrell Brandon," $6,300,000.00 ",1998,1999,MIN,Minnesota Timberwolves
